suite,model,study,best_epoch,val_loss,spearman,pred_sd,arm
factorial__ValendinLSTM__electronics__archive-kmeans_8__r12,ValendinLSTM,1,30.0,0.0804412857844279,0.30283343020561543,3.317257501640535,factorial__ValendinLSTM__electronics__archive-kmeans_8__r12
factorial__ValendinLSTM__electronics__archive-kmeans_8__r13,ValendinLSTM,1,37.0,0.0808221480021109,0.29106641806381917,4.740448127419886,factorial__ValendinLSTM__electronics__archive-kmeans_8__r13
factorial__ValendinLSTM__electronics__archive-kmeans_8__r14,ValendinLSTM,1,24.0,0.0805940490502577,0.3248309003324718,3.388881070445453,factorial__ValendinLSTM__electronics__archive-kmeans_8__r14
factorial__ValendinLSTM__electronics__archive-kmeans_8__r15,ValendinLSTM,1,35.0,0.0807474301411555,0.2703635158375572,4.916781730505069,factorial__ValendinLSTM__electronics__archive-kmeans_8__r15
factorial__ValendinLSTM__electronics__archive-kmeans_8__r16,ValendinLSTM,1,25.0,0.080867860179681,0.33118787331604943,4.023551214542147,factorial__ValendinLSTM__electronics__archive-kmeans_8__r16
factorial__ValendinLSTM__electronics__archive-kmeans_8__r17,ValendinLSTM,1,26.0,0.0804116619894137,0.31247870863587646,2.8278335137509867,factorial__ValendinLSTM__electronics__archive-kmeans_8__r17
factorial__ValendinLSTM__electronics__archive-kmeans_8__r18,ValendinLSTM,1,89.0,0.0816952454356046,0.2743920041197159,5.262069225329352,factorial__ValendinLSTM__electronics__archive-kmeans_8__r18
factorial__ValendinLSTM__electronics__archive-kmeans_8__r19,ValendinLSTM,1,25.0,0.0841318844602658,0.27702174968346127,1.9382031835834754,factorial__ValendinLSTM__electronics__archive-kmeans_8__r19
factorial__ValendinLSTM__electronics__archive-no_cluster__r00,ValendinLSTM,1,9.0,0.0886730216443538,0.022908245140119278,0.19926466274179744,factorial__ValendinLSTM__electronics__archive-no_cluster__r00
factorial__ValendinLSTM__electronics__archive-no_cluster__r01,ValendinLSTM,1,8.0,0.08906433545053,0.0037592524750566523,0.19191974335808962,factorial__ValendinLSTM__electronics__archive-no_cluster__r01
factorial__ValendinLSTM__electronics__archive-no_cluster__r02,ValendinLSTM,1,9.0,0.0887327417731285,0.036637187016505056,0.21699128360686282,factorial__ValendinLSTM__electronics__archive-no_cluster__r02
factorial__ValendinLSTM__electronics__archive-no_cluster__r03,ValendinLSTM,1,7.0,0.0886343922466039,-0.015015025288167231,0.2045470000818267,factorial__ValendinLSTM__electronics__archive-no_cluster__r03
factorial__ValendinLSTM__electronics__archive-no_cluster__r04,ValendinLSTM,1,7.0,0.0888863448053598,-0.048730519348905925,0.20268780221272503,factorial__ValendinLSTM__electronics__archive-no_cluster__r04
factorial__ValendinLSTM__electronics__archive-no_cluster__r05,ValendinLSTM,1,9.0,0.0888635087758302,0.11341309288867658,0.200134825083554,factorial__ValendinLSTM__electronics__archive-no_cluster__r05
factorial__ValendinLSTM__electronics__archive-no_cluster__r06,ValendinLSTM,1,11.0,0.088398952037096,0.07367502580204881,0.19822469615206387,factorial__ValendinLSTM__electronics__archive-no_cluster__r06
factorial__ValendinLSTM__electronics__archive-no_cluster__r07,ValendinLSTM,1,4.0,0.0889827851206064,0.037315917429737354,0.19346582578975355,factorial__ValendinLSTM__electronics__archive-no_cluster__r07
factorial__ValendinLSTM__electronics__archive-no_cluster__r08,ValendinLSTM,1,5.0,0.091056190431118,0.03589621500701003,0.2098287400318159,factorial__ValendinLSTM__electronics__archive-no_cluster__r08
factorial__ValendinLSTM__electronics__archive-no_cluster__r09,ValendinLSTM,1,8.0,0.0889442451298236,0.041085900364013016,0.2117174576250507,factorial__ValendinLSTM__electronics__archive-no_cluster__r09
factorial__ValendinLSTM__electronics__archive-no_cluster__r10,ValendinLSTM,1,7.0,0.0887179505079984,0.02555811712038079,0.18932645187681754,factorial__ValendinLSTM__electronics__archive-no_cluster__r10
factorial__ValendinLSTM__electronics__archive-no_cluster__r11,ValendinLSTM,1,7.0,0.0887398049235344,0.06424740887230448,0.2112317490717353,factorial__ValendinLSTM__electronics__archive-no_cluster__r11
factorial__ValendinLSTM__electronics__archive-no_cluster__r12,ValendinLSTM,1,8.0,0.0886161476373672,-0.020767072963269424,0.2179733135599301,factorial__ValendinLSTM__electronics__archive-no_cluster__r12
factorial__ValendinLSTM__electronics__archive-no_cluster__r13,ValendinLSTM,1,7.0,0.0890714544802904,0.015169518777129217,0.18080256667651656,factorial__ValendinLSTM__electronics__archive-no_cluster__r13
factorial__ValendinLSTM__electronics__archive-no_cluster__r14,ValendinLSTM,1,10.0,0.0887134913355112,0.03654041896161577,0.2169388479203473,factorial__ValendinLSTM__electronics__archive-no_cluster__r14
factorial__ValendinLSTM__electronics__archive-no_cluster__r15,ValendinLSTM,1,11.0,0.0891576763242483,-0.038160272096756764,0.19284987991865243,factorial__ValendinLSTM__electronics__archive-no_cluster__r15
factorial__ValendinLSTM__electronics__archive-no_cluster__r16,ValendinLSTM,1,6.0,0.0890706423670053,0.048650045638676725,0.21563244216562208,factorial__ValendinLSTM__electronics__archive-no_cluster__r16
factorial__ValendinLSTM__electronics__archive-no_cluster__r17,ValendinLSTM,1,8.0,0.0889472011476755,0.011537871157866968,0.2022247875443141,factorial__ValendinLSTM__electronics__archive-no_cluster__r17
factorial__ValendinLSTM__electronics__archive-no_cluster__r18,ValendinLSTM,1,8.0,0.0884661562740802,-0.025336705911065294,0.19854752633145767,factorial__ValendinLSTM__electronics__archive-no_cluster__r18
factorial__ValendinLSTM__electronics__archive-no_cluster__r19,ValendinLSTM,1,7.0,0.0882799215614795,0.0027247048157756637,0.18458590091610147,factorial__ValendinLSTM__electronics__archive-no_cluster__r19
factorial__ValendinLSTM__electronics__floored-kmeans_8__r00,ValendinLSTM,1,42.0,0.0815696198349962,0.2816520997198435,2.597880087366121,factorial__ValendinLSTM__electronics__floored-kmeans_8__r00
factorial__ValendinLSTM__electronics__floored-kmeans_8__r01,ValendinLSTM,1,21.0,0.0803738134698225,0.3118433630666174,3.5857241428880524,factorial__ValendinLSTM__electronics__floored-kmeans_8__r01
factorial__ValendinLSTM__electronics__floored-kmeans_8__r02,ValendinLSTM,1,26.0,0.0816938450130132,0.29238650383481635,3.8080028806174626,factorial__ValendinLSTM__electronics__floored-kmeans_8__r02
factorial__ValendinLSTM__electronics__floored-kmeans_8__r03,ValendinLSTM,1,26.0,0.0811265622480557,0.2884675743942962,3.942287409875682,factorial__ValendinLSTM__electronics__floored-kmeans_8__r03
factorial__ValendinLSTM__electronics__floored-kmeans_8__r04,ValendinLSTM,1,38.0,0.0817803327137461,0.31703766818582374,1.798252335125033,factorial__ValendinLSTM__electronics__floored-kmeans_8__r04
factorial__ValendinLSTM__electronics__floored-kmeans_8__r05,ValendinLSTM,1,26.0,0.0835289391330801,0.32733836673423694,3.0304296348827626,factorial__ValendinLSTM__electronics__floored-kmeans_8__r05
factorial__ValendinLSTM__electronics__floored-kmeans_8__r06,ValendinLSTM,1,43.0,0.0808864023823004,0.32887832211512147,5.5357211890368125,factorial__ValendinLSTM__electronics__floored-kmeans_8__r06
factorial__ValendinLSTM__electronics__floored-kmeans_8__r07,ValendinLSTM,1,16.0,0.0868001032907229,0.33260070981490053,2.4102331023831023,factorial__ValendinLSTM__electronics__floored-kmeans_8__r07
factorial__ValendinLSTM__electronics__floored-kmeans_8__r08,ValendinLSTM,1,19.0,0.0812302348562158,0.31284155731357455,3.590083922016044,factorial__ValendinLSTM__electronics__floored-kmeans_8__r08
factorial__ValendinLSTM__electronics__floored-kmeans_8__r09,ValendinLSTM,1,35.0,0.0821163379229032,0.3220740766940335,2.058745889839204,factorial__ValendinLSTM__electronics__floored-kmeans_8__r09
factorial__ValendinLSTM__electronics__floored-kmeans_8__r10,ValendinLSTM,1,33.0,0.0817761272908403,0.3147766421120946,3.274970540226233,factorial__ValendinLSTM__electronics__floored-kmeans_8__r10
factorial__ValendinLSTM__electronics__floored-kmeans_8__r11,ValendinLSTM,1,33.0,0.0814377257170585,0.3113064131545661,3.3807743653975444,factorial__ValendinLSTM__electronics__floored-kmeans_8__r11
factorial__ValendinLSTM__electronics__floored-kmeans_8__r12,ValendinLSTM,1,24.0,0.0807122682006313,0.2897238750799959,3.083393454414919,factorial__ValendinLSTM__electronics__floored-kmeans_8__r12
factorial__ValendinLSTM__electronics__floored-kmeans_8__r13,ValendinLSTM,1,42.0,0.0813090766851718,0.3165008174209519,2.8312551904725685,factorial__ValendinLSTM__electronics__floored-kmeans_8__r13
factorial__ValendinLSTM__electronics__floored-kmeans_8__r14,ValendinLSTM,1,34.0,0.0813395459778033,0.28994221411966364,1.6936267442174757,factorial__ValendinLSTM__electronics__floored-kmeans_8__r14
factorial__ValendinLSTM__electronics__floored-kmeans_8__r15,ValendinLSTM,1,36.0,0.0809565486672979,0.28914155577673406,3.3616495236135018,factorial__ValendinLSTM__electronics__floored-kmeans_8__r15
factorial__ValendinLSTM__electronics__floored-kmeans_8__r16,ValendinLSTM,1,26.0,0.081693515754663,0.2928048664246285,3.8118690508889768,factorial__ValendinLSTM__electronics__floored-kmeans_8__r16
factorial__ValendinLSTM__electronics__floored-kmeans_8__r17,ValendinLSTM,1,17.0,0.0838514160221585,0.2916374749755642,2.2267085782745877,factorial__ValendinLSTM__electronics__floored-kmeans_8__r17
factorial__ValendinLSTM__electronics__floored-kmeans_8__r18,ValendinLSTM,1,36.0,0.0806361274220622,0.28217566341204653,3.2879550368986106,factorial__ValendinLSTM__electronics__floored-kmeans_8__r18
factorial__ValendinLSTM__electronics__floored-kmeans_8__r19,ValendinLSTM,1,37.0,0.0799595212134031,0.3074581336743316,3.77485365065048,factorial__ValendinLSTM__electronics__floored-kmeans_8__r19
factorial__ValendinLSTM__electronics__floored-no_cluster__r00,ValendinLSTM,1,71.0,0.088470024558214,0.2498083170821318,0.8212556415254969,factorial__ValendinLSTM__electronics__floored-no_cluster__r00
factorial__ValendinLSTM__electronics__floored-no_cluster__r01,ValendinLSTM,1,61.0,0.0888341212501892,0.0899279402501695,0.23935649557535452,factorial__ValendinLSTM__electronics__floored-no_cluster__r01
factorial__ValendinLSTM__electronics__floored-no_cluster__r02,ValendinLSTM,1,51.0,0.088687272885671,0.12172397513202766,0.22350954330415262,factorial__ValendinLSTM__electronics__floored-no_cluster__r02
factorial__ValendinLSTM__electronics__floored-no_cluster__r03,ValendinLSTM,1,59.0,0.0886263605207204,0.1449491714936342,0.353980756972968,factorial__ValendinLSTM__electronics__floored-no_cluster__r03
factorial__ValendinLSTM__electronics__floored-no_cluster__r04,ValendinLSTM,1,72.0,0.0884099375599851,0.07789321922033132,0.26880901827093323,factorial__ValendinLSTM__electronics__floored-no_cluster__r04
factorial__ValendinLSTM__electronics__floored-no_cluster__r05,ValendinLSTM,1,65.0,0.0893821637504375,0.20495375028365242,0.24457853439217575,factorial__ValendinLSTM__electronics__floored-no_cluster__r05
factorial__ValendinLSTM__electronics__floored-no_cluster__r06,ValendinLSTM,1,39.0,0.0886220155427089,0.21608949376680678,0.37526876897091677,factorial__ValendinLSTM__electronics__floored-no_cluster__r06
factorial__ValendinLSTM__electronics__floored-no_cluster__r07,ValendinLSTM,1,35.0,0.0883839895518926,0.1675762979522842,0.25107070757133887,factorial__ValendinLSTM__electronics__floored-no_cluster__r07
factorial__ValendinLSTM__electronics__floored-no_cluster__r08,ValendinLSTM,1,53.0,0.0886311349100791,0.2507009804781816,0.8107568776765048,factorial__ValendinLSTM__electronics__floored-no_cluster__r08
factorial__ValendinLSTM__electronics__floored-no_cluster__r09,ValendinLSTM,1,1.0,0.0935427487756197,0.01411103928310553,0.1886015491102302,factorial__ValendinLSTM__electronics__floored-no_cluster__r09
factorial__ValendinLSTM__electronics__floored-no_cluster__r10,ValendinLSTM,1,82.0,0.0892628634778352,0.2789201754714739,0.9019690362133411,factorial__ValendinLSTM__electronics__floored-no_cluster__r10
factorial__ValendinLSTM__electronics__floored-no_cluster__r11,ValendinLSTM,1,54.0,0.0883895143006856,0.26922119586386084,0.44570472349547824,factorial__ValendinLSTM__electronics__floored-no_cluster__r11
factorial__ValendinLSTM__electronics__floored-no_cluster__r12,ValendinLSTM,1,58.0,0.08885520331275,0.18068276832156277,0.6208237966660902,factorial__ValendinLSTM__electronics__floored-no_cluster__r12
factorial__ValendinLSTM__electronics__floored-no_cluster__r13,ValendinLSTM,1,52.0,0.0888481423831903,0.1715806513799971,0.5135639837585609,factorial__ValendinLSTM__electronics__floored-no_cluster__r13
factorial__ValendinLSTM__electronics__floored-no_cluster__r14,ValendinLSTM,1,80.0,0.088432911496896,0.16235595008198447,0.5173219141267852,factorial__ValendinLSTM__electronics__floored-no_cluster__r14
factorial__ValendinLSTM__electronics__floored-no_cluster__r15,ValendinLSTM,1,44.0,0.0888454318046569,0.23029072935816317,0.5861826738079555,factorial__ValendinLSTM__electronics__floored-no_cluster__r15
factorial__ValendinLSTM__electronics__floored-no_cluster__r16,ValendinLSTM,1,69.0,0.0891224496926252,0.25299955396599927,0.846824775670639,factorial__ValendinLSTM__electronics__floored-no_cluster__r16
factorial__ValendinLSTM__electronics__floored-no_cluster__r17,ValendinLSTM,1,54.0,0.0880935312463687,0.27596545083760154,1.0234677716691138,factorial__ValendinLSTM__electronics__floored-no_cluster__r17
factorial__ValendinLSTM__electronics__floored-no_cluster__r18,ValendinLSTM,1,72.0,0.0884099375599851,0.055093101884951735,0.2722260247605619,factorial__ValendinLSTM__electronics__floored-no_cluster__r18
factorial__ValendinLSTM__electronics__floored-no_cluster__r19,ValendinLSTM,1,66.0,0.0879779516790921,0.13881521189467055,0.22997667734744706,factorial__ValendinLSTM__electronics__floored-no_cluster__r19
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,19,32.0,0.0784077141433954,0.3108271221143744,2.2552747980454186,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,7,20.0,0.0810941364616155,0.2709483418958364,2.245685705013074,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,4,31.0,0.0813765849631566,0.3212149447327489,2.4396491039549115,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,17,22.0,0.0811083993086448,0.2646005609656146,2.6318808532630955,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,18,21.0,0.0815923993404095,0.31458125619276683,1.478728460499647,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,11,16.0,0.0807007909394227,0.28466102670801735,2.419807633083538,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,2,36.0,0.0793483331799507,0.2671497846334692,2.2247855188824914,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,1,16.0,0.0805306979096852,0.3064538757234059,2.801299512025254,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,3,22.0,0.0805413531405585,0.28582757930386987,2.425413179096421,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,5,17.0,0.081768126728443,0.27986098285543126,2.5067613157354813,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,14,56.0,0.0778698418289423,0.300569260988839,2.2598315908133393,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,10,26.0,0.0810051749532039,0.28290106614349975,2.2685117400400645,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,12,13.0,0.0809683381364895,0.29899813082355,2.6063634818800185,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,16,19.0,0.0811632224000417,0.27278830001688137,2.037051070254574,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,15,67.0,0.0805309574518885,0.29412843844216663,2.3330683013131512,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,20,29.0,0.0806842371821403,0.26285510745834006,2.3989266310021753,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,8,34.0,0.0793504273252827,0.298305977458166,2.5428592579102816,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,6,21.0,0.0797439345291682,0.30945058117283974,2.146682875228879,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,9,20.0,0.0826565256485572,0.310401260097625,2.2706802437020315,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin__a,LSTM,13,19.0,0.0821795303087968,0.2928049689853836,2.010558990998579,real_panel_arms__LSTM__electronics__ar_bounded-kmeans_8-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,19,36.0,0.085787845775485,0.2146064284545045,0.46741670664721374,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,7,36.0,0.0857775919139385,0.2617831457379671,0.7187363715155917,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,4,21.0,0.0864563677459955,0.2084903707346566,0.3949170030177078,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,17,18.0,0.0878134604011263,0.27159630945757274,0.5211090644849022,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,18,20.0,0.0877187134964125,0.2940323055706036,1.2022035134203444,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,11,24.0,0.0879158143486295,0.2211670412703979,0.3722676475019272,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,2,40.0,0.08697295827525,0.28977788451566344,1.1150961437469953,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,1,31.0,0.0859348326921463,0.256436474380522,0.545889326734043,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,3,36.0,0.0851623956114053,0.2818335977292635,0.7535041491452058,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,5,13.0,0.0877625346183776,0.2665782063843163,0.357055425961544,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,14,24.0,0.0854480247944593,0.27374074771686685,0.5939935029452632,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,10,38.0,0.085070526227355,0.28260356240969403,0.5593681815816046,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,12,40.0,0.0858669932931661,0.23765862948412836,0.39143961396114685,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,16,41.0,0.0873369053006172,0.2684075127011543,0.5115084131893539,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,15,24.0,0.0857540778815746,0.21985984172952136,0.33087024040793356,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,20,31.0,0.0853002928197383,0.15519601333912206,0.3400980885911582,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,8,30.0,0.0881518099743586,0.26446282253261094,1.4567517996123418,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,6,30.0,0.0873325264879635,0.24628981606948122,0.5890824672647916,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,9,33.0,0.0878918500883238,0.178357778512104,0.28438926823368316,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin__a,LSTM,13,19.0,0.0878079782884854,0.28760368430387906,1.5225621121857247,real_panel_arms__LSTM__electronics__ar_bounded-no_cluster-valendin
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,19,7.0,0.0840651858597993,0.15202440034092313,1.6602988676127322,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,7,17.0,0.0812654191484818,0.29930333532559605,3.0401541396898306,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,4,10.0,0.0846280194818973,0.2995012690928372,1.57517755308797,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,17,36.0,0.0805186554789543,0.3081649621770394,2.363153031007212,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,18,28.0,0.0808170409156726,0.310819823838472,2.431291112926595,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,11,31.0,0.0810424845952254,0.30373949783902693,2.7981329126167545,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,2,17.0,0.0829642566923911,0.2753648489963529,1.9230077901223257,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,1,24.0,0.0804772430232593,0.3245786700457903,2.7185183047480574,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,3,8.0,0.0838305167853832,0.2548900435523355,1.4226458091577088,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,5,32.0,0.0805043626863222,0.3075335570118881,2.8697528128969205,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,14,25.0,0.0813228573936682,0.2964792188304307,2.7412376595620302,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,10,32.0,0.0806809136500725,0.3266758614574559,2.479296542375554,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,12,18.0,0.0805771932579003,0.29826469329314875,2.547942065187836,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,16,89.0,0.0803558390055384,0.31186602651884154,2.721590824730517,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,15,33.0,0.0807130549635205,0.32091636230599185,2.213565112479544,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,20,39.0,0.0809653401374816,0.30801203618185125,2.891713643902857,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,8,5.0,0.0853816994598933,0.32724778361790013,2.374489709918928,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,6,38.0,0.0802033543586731,0.3135417967622545,2.5417650303794366,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,9,36.0,0.0805803617605796,0.3014295715510105,2.441203427283998,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf__a,LSTM,13,33.0,0.0807648779681095,0.3148444679949975,2.87804737329079,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin-no_tf
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin__a,LSTM,19,11.0,0.0844115316867828,0.2889874051668461,2.0055735858744113,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin__a,LSTM,7,23.0,0.0825871418301875,0.32319710580192695,2.349329218107941,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin__a,LSTM,4,8.0,0.0863121133297681,0.24229364899502553,2.499775195885726,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin
real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin__a,LSTM,17,7.0,0.0850656149642808,0.3372919415630648,2.8617031695145148,real_panel_arms__LSTM__electronics__no_ar-kmeans_8-valendin
