suite,model,study,spearman,pred_sd,val_loss,best_epoch,epochs_run,lr,batch_size,weight_decay,updates,hidden,dense,dropout,embedder,d_model,arm
real_panel_lstm_bounded32ratio__LSTM__electronics__r074,LSTM,1,0.2904992868412306,2.0721476339672944,0.0862197168171405,13.0,21.0,0.0012956636949862,256.0,5.283384275456227e-05,56.0,32.0,64.0,0.0,valendin,,LSTM__electronics__r074
real_panel_lstm_bounded32ratio__LSTM__electronics__r075,LSTM,1,0.3080222596227294,0.7427336314699275,0.086017083376646,11.0,19.0,0.0079572461153859,256.0,0.0030174870491396,48.0,128.0,64.0,0.2,valendin,,LSTM__electronics__r075
real_panel_lstm_bounded32ratio__LSTM__electronics__r076,LSTM,1,0.2994115411599642,0.875477835007515,0.0863861665129661,13.0,21.0,0.0076470072214431,256.0,0.0015094841884524,56.0,32.0,32.0,0.2,valendin,,LSTM__electronics__r076
real_panel_lstm_bounded32ratio__LSTM__electronics__r077,LSTM,1,0.278017023767244,1.3193166886798806,0.0862998664379119,10.0,18.0,0.0015211802919345,256.0,6.498086545060381e-06,44.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r077
real_panel_lstm_bounded32ratio__LSTM__electronics__r078,LSTM,1,0.3008134122043117,0.9434662786132078,0.0856783241033554,11.0,19.0,0.0096762158135123,256.0,9.972497548632191e-06,48.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r078
real_panel_lstm_bounded32ratio__LSTM__electronics__r079,LSTM,1,0.2971430912538786,0.9225386061351848,0.086075272411108,11.0,19.0,0.0062380661372851,256.0,0.0005258162072234,48.0,128.0,64.0,0.0,valendin,,LSTM__electronics__r079
real_panel_lstm_bounded32ratio__LSTM__electronics__r080,LSTM,1,0.2989157737815489,0.8259664968208928,0.0864327140152454,11.0,19.0,0.0070820722875163,256.0,4.81881157615238e-05,48.0,64.0,32.0,0.2,valendin,,LSTM__electronics__r080
real_panel_lstm_bounded32ratio__LSTM__electronics__r081,LSTM,1,0.2998991596873581,1.198999732130649,0.0861456803977489,23.0,31.0,0.0024192070554979,256.0,4.390068811121349e-06,96.0,64.0,64.0,0.0,valendin,,LSTM__electronics__r081
real_panel_lstm_bounded32ratio__LSTM__electronics__r082,LSTM,1,0.3094292548113027,0.8051041968599425,0.0864524114876985,10.0,18.0,0.003050295246398,256.0,6.675113387442262e-06,44.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r082
real_panel_lstm_bounded32ratio__LSTM__electronics__r083,LSTM,1,0.2909998248527974,0.7248132412583419,0.0857884120196104,11.0,19.0,0.0091030426772249,256.0,0.0003187506400658,48.0,128.0,64.0,0.2,valendin,,LSTM__electronics__r083
real_panel_lstm_bounded32ratio__LSTM__electronics__r084,LSTM,1,0.3051639181844104,0.7848470460729696,0.0885054729878902,9.0,17.0,0.0032316214463893,256.0,0.0095114233824535,40.0,64.0,64.0,0.2,valendin,,LSTM__electronics__r084
real_panel_lstm_bounded32ratio__LSTM__electronics__r085,LSTM,1,0.3008653812043441,0.9293646523603202,0.0869014002382755,7.0,15.0,0.0027527475479303,256.0,0.0035100248713519,32.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r085
real_panel_lstm_bounded32ratio__LSTM__electronics__r086,LSTM,1,0.289838858819905,1.4407760285256055,0.0855887271463871,22.0,30.0,0.0057890616306738,256.0,0.00262676589603,92.0,128.0,64.0,0.0,valendin,,LSTM__electronics__r086
real_panel_lstm_bounded32ratio__LSTM__electronics__r087,LSTM,1,0.3004701594233167,0.6603607733220108,0.0859264954924583,12.0,20.0,0.0055470313583317,256.0,2.4363417455567395e-05,52.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r087
real_panel_lstm_bounded32ratio__LSTM__electronics__r088,LSTM,1,0.3228793684887355,0.6843392111262444,0.0875350779720715,11.0,19.0,0.0058877389926293,128.0,6.427992697215397e-05,84.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r088
real_panel_lstm_bounded32ratio__LSTM__electronics__r089,LSTM,1,0.3332375337846727,0.6972255525234334,0.0862917695194482,5.0,13.0,0.0083625754365391,256.0,2.2308256633897077e-05,24.0,128.0,32.0,0.2,valendin,,LSTM__electronics__r089
real_panel_lstm_bounded32ratio__LSTM__electronics__r090,LSTM,1,0.3261496961675684,1.0808098920555569,0.0864855647087097,15.0,23.0,0.0076496035376915,256.0,0.000163271646815,64.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r090
real_panel_lstm_bounded32ratio__LSTM__electronics__r091,LSTM,1,0.3161238794460149,0.8375838074335372,0.0859915483742952,12.0,20.0,0.0051328712876424,256.0,0.0026445320350758,52.0,64.0,64.0,0.0,valendin,,LSTM__electronics__r091
real_panel_lstm_bounded32ratio__LSTM__electronics__r092,LSTM,1,0.3048687833704875,0.7490926206056885,0.0861381571739912,11.0,19.0,0.0076232968856336,256.0,0.0010966460567191,48.0,128.0,64.0,0.2,valendin,,LSTM__electronics__r092
real_panel_lstm_bounded32ratio__LSTM__electronics__r093,LSTM,1,0.2996019330832189,1.194443271534647,0.0873483289033174,10.0,18.0,0.0020247593525734,256.0,0.0001230353913371,44.0,32.0,64.0,0.0,valendin,,LSTM__electronics__r093
real_panel_lstm_bounded32ratio__LSTM__electronics__r094,LSTM,1,0.3008424619600306,0.7530126357501546,0.0866295136511325,9.0,17.0,0.0097837212286674,256.0,0.0061195627991048,40.0,128.0,32.0,0.2,valendin,,LSTM__electronics__r094
real_panel_lstm_bounded32ratio__LSTM__electronics__r095,LSTM,1,0.2956957878236285,0.9265074334154938,0.0859733279794454,13.0,21.0,0.0069713884055609,256.0,0.0006200267577669,56.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r095
real_panel_lstm_bounded32ratio__LSTM__electronics__r096,LSTM,1,0.2863713727851641,0.7395591607883503,0.0865620151162147,9.0,17.0,0.0043312442486183,256.0,1.452079526626325e-05,40.0,128.0,64.0,0.2,valendin,,LSTM__electronics__r096
real_panel_lstm_bounded32ratio__LSTM__electronics__r097,LSTM,1,0.31695819929162,0.7473532708918966,0.0857381597161293,11.0,19.0,0.0085328311300488,256.0,0.0003914618830062,48.0,128.0,64.0,0.2,valendin,,LSTM__electronics__r097
real_panel_lstm_bounded32ratio__LSTM__electronics__r098,LSTM,1,0.2891126065035555,0.6010008724332827,0.0862232390791177,19.0,27.0,0.0031817367681226,256.0,3.207427125345268e-06,80.0,128.0,64.0,0.2,valendin,,LSTM__electronics__r098
real_panel_lstm_bounded32ratio__LSTM__electronics__r099,LSTM,1,0.3045509789783497,1.043029304845922,0.0868539232760667,24.0,32.0,0.0099679383312294,256.0,1.2892075545081848e-06,100.0,128.0,32.0,0.2,valendin,,LSTM__electronics__r099
real_panel_lstm_log__LSTM__electronics__r000,LSTM,1,0.2965056229008385,2.9850414682495097,0.0862980857491493,27.0,35.0,0.0096273152664896,256.0,0.0004272750790239,112.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r000
real_panel_lstm_log__LSTM__electronics__r001,LSTM,1,0.2987692426177736,2.0037560649737185,0.0852222349494695,23.0,31.0,0.0097400319611459,256.0,0.0001435080688342,96.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r001
real_panel_lstm_log__LSTM__electronics__r002,LSTM,1,0.2990049838011315,2.611165101373273,0.0863448549062013,18.0,26.0,0.006732551026936,256.0,8.397788015799382e-05,76.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r002
real_panel_lstm_log__LSTM__electronics__r003,LSTM,1,0.302982511264641,3.847599898285528,0.0862379670143127,29.0,37.0,0.0094318887284514,256.0,8.671876286564243e-06,120.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r003
real_panel_lstm_log__LSTM__electronics__r004,LSTM,1,0.2975224325148023,2.677163270565482,0.0875419814671788,12.0,20.0,0.0099735755206799,128.0,1.596244192447821e-05,91.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r004
real_panel_lstm_log__LSTM__electronics__r005,LSTM,1,0.29496191614568,2.681841291872482,0.0873087346553802,19.0,27.0,0.0092966063144646,128.0,6.119470180474752e-05,140.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r005
real_panel_lstm_log__LSTM__electronics__r006,LSTM,1,0.2903862240753941,4.868896373568193,0.0878656227141618,25.0,33.0,0.0094902729756099,256.0,2.1719042152986804e-06,104.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r006
real_panel_lstm_log__LSTM__electronics__r007,LSTM,1,0.2921584834214866,3.9262636051717736,0.088138805845609,17.0,25.0,0.0093329240608136,64.0,0.0012313220147146,234.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r007
real_panel_lstm_log__LSTM__electronics__r008,LSTM,1,0.3218421652250209,2.3538653038386927,0.0854708719998598,23.0,31.0,0.009956904520237,256.0,4.804122947307299e-06,96.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r008
real_panel_lstm_log__LSTM__electronics__r009,LSTM,1,0.3062613493848912,2.511300983185817,0.0851284619420766,26.0,34.0,0.007864238977174,256.0,4.374235909301527e-06,108.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r009
real_panel_lstm_log__LSTM__electronics__r010,LSTM,1,0.3089020257279475,5.789120451845613,0.0875467360019683,26.0,34.0,0.0087267460643373,256.0,0.000874468302913,108.0,64.0,64.0,0.0,valendin,,LSTM__electronics__r010
real_panel_lstm_log__LSTM__electronics__r011,LSTM,1,0.2973112316760969,3.033290164379452,0.0880904804383005,19.0,27.0,0.0064708622243546,128.0,1.9231031052505496e-05,140.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r011
real_panel_lstm_log__LSTM__electronics__r012,LSTM,1,0.2821465051040142,2.301768891930333,0.0854566693305969,19.0,27.0,0.0097492782945629,256.0,2.7448348879942197e-06,80.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r012
real_panel_lstm_log__LSTM__electronics__r013,LSTM,1,0.3010049463358107,3.9211556134375134,0.0853376481682062,30.0,38.0,0.0084230539992557,256.0,5.545714759884594e-06,124.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r013
real_panel_lstm_log__LSTM__electronics__r014,LSTM,1,0.282911247503008,2.7689571424257515,0.0856289956718683,14.0,22.0,0.0089635069777392,256.0,0.0026055684134286,60.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r014
real_panel_lstm_log__LSTM__electronics__r015,LSTM,1,0.2810742616995305,2.482430056469507,0.087448385144983,15.0,23.0,0.0097734337083195,128.0,2.6774959394460064e-05,112.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r015
real_panel_lstm_log__LSTM__electronics__r016,LSTM,1,0.2978581529115384,4.8270255096697445,0.0858543887734413,38.0,46.0,0.0094635168565569,256.0,6.472669136006251e-06,156.0,64.0,64.0,0.0,valendin,,LSTM__electronics__r016
real_panel_lstm_log__LSTM__electronics__r017,LSTM,1,0.2775173606340734,5.239393045369458,0.0881937276571989,9.0,17.0,0.002616899011165,256.0,0.0017836976806246,40.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r017
real_panel_lstm_log__LSTM__electronics__r018,LSTM,1,0.2921858756350557,2.362235639269617,0.0877533299582345,29.0,37.0,0.0063379395170194,128.0,1.9104677377425903e-06,210.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r018
real_panel_lstm_log__LSTM__electronics__r019,LSTM,1,0.2992143960695598,4.049531002005088,0.0878027422087533,13.0,21.0,0.0090094476454565,128.0,0.0023981888690623,98.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r019
real_panel_lstm_log__LSTM__electronics__r020,LSTM,1,0.2915986383669069,4.790084633209516,0.088874340057373,7.0,15.0,0.0066546409109637,256.0,0.0011108383152855,32.0,32.0,64.0,0.2,valendin,,LSTM__electronics__r020
real_panel_lstm_log__LSTM__electronics__r021,LSTM,1,0.3043515272131291,3.8531224775801687,0.0879671275615692,15.0,23.0,0.0071671349034731,256.0,9.362177464272393e-05,64.0,128.0,64.0,0.0,valendin,,LSTM__electronics__r021
real_panel_lstm_log__LSTM__electronics__r022,LSTM,1,0.3015055996426758,1.9170686275083249,0.0876852178147861,15.0,23.0,0.005517757248453,128.0,5.852089640402123e-06,112.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r022
real_panel_lstm_log__LSTM__electronics__r023,LSTM,1,0.30163820031684,2.258135845099859,0.0853196252137422,24.0,32.0,0.0091626977698887,256.0,0.0010314881479278,100.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r023
real_panel_lstm_log__LSTM__electronics__r024,LSTM,1,0.3050239849913934,2.907667915806141,0.0867675077170133,36.0,44.0,0.006928654849946,256.0,1.4022145324779264e-06,148.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r024
real_panel_lstm_log__LSTM__electronics__r025,LSTM,1,0.2992577197092941,3.880997120158028,0.0857939552515745,34.0,42.0,0.0089019579797716,256.0,2.6107087448801496e-06,140.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r025
real_panel_lstm_log__LSTM__electronics__r026,LSTM,1,0.3027479545288175,5.583525397360184,0.0864482838660478,25.0,33.0,0.0090715364670983,256.0,2.0894955270520434e-06,104.0,64.0,64.0,0.2,valendin,,LSTM__electronics__r026
real_panel_lstm_log__LSTM__electronics__r027,LSTM,1,0.3056656314766633,2.364418168653138,0.087695446397577,16.0,24.0,0.0097360559532576,128.0,0.0001345183049617,119.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r027
real_panel_lstm_log__LSTM__electronics__r028,LSTM,1,0.2919159989253705,2.760279882194556,0.087594564471926,16.0,24.0,0.0087913364214973,128.0,3.770080062544967e-05,119.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r028
real_panel_lstm_log__LSTM__electronics__r029,LSTM,1,0.2975163984044872,8.568238365013224,0.0888351031712123,13.0,21.0,0.0083053467626797,128.0,0.0007143824060949,98.0,64.0,32.0,0.2,valendin,,LSTM__electronics__r029
real_panel_lstm_log__LSTM__electronics__r030,LSTM,1,0.2847962570009564,6.894459922452143,0.0884054899215698,11.0,19.0,0.0084267563439123,256.0,0.0088772208569871,48.0,32.0,32.0,0.2,valendin,,LSTM__electronics__r030
real_panel_lstm_log__LSTM__electronics__r031,LSTM,1,0.3023272277645009,2.9433494949979986,0.0884454542627701,15.0,23.0,0.0081165790145412,64.0,3.394827332326345e-06,208.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r031
real_panel_lstm_log__LSTM__electronics__r032,LSTM,1,0.2868691247452958,2.5399251711903728,0.0862312316894531,40.0,48.0,0.0059692724661982,256.0,0.0002144998130206,164.0,32.0,128.0,0.2,valendin,,LSTM__electronics__r032
real_panel_lstm_log__LSTM__electronics__r033,LSTM,1,0.3162535923263455,3.328464264782645,0.0874616748520306,20.0,28.0,0.0064594350277818,128.0,0.0002025827813565,147.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r033
real_panel_lstm_log__LSTM__electronics__r034,LSTM,1,0.3090985857500276,4.988208045521311,0.0888255517929792,8.0,16.0,0.0043154370134786,256.0,0.0001933574803768,36.0,32.0,128.0,0.2,valendin,,LSTM__electronics__r034
real_panel_lstm_log__LSTM__electronics__r035,LSTM,1,0.2911690840948932,2.624807693013248,0.0876302314656121,19.0,27.0,0.0098181872125953,128.0,0.0087516681074094,140.0,128.0,64.0,0.2,valendin,,LSTM__electronics__r035
real_panel_lstm_log__LSTM__electronics__r036,LSTM,1,0.2898527799657,2.0558343458577566,0.0881960519722529,44.0,52.0,0.0043304243388776,128.0,0.008047346133717,315.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r036
real_panel_lstm_log__LSTM__electronics__r037,LSTM,1,0.2840614761458561,5.618015818366809,0.0872750468552112,19.0,27.0,0.0050572040030598,256.0,8.08428981845338e-05,80.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r037
real_panel_lstm_log__LSTM__electronics__r038,LSTM,1,0.3020522050786852,2.527670521332788,0.0853568892925977,30.0,38.0,0.0091363053124808,256.0,0.0081293455931521,124.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r038
real_panel_lstm_log__LSTM__electronics__r039,LSTM,1,0.2994820355723597,2.6918539701958326,0.0853365901857614,26.0,34.0,0.0092116470854968,256.0,4.069723687647632e-06,108.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r039
real_panel_lstm_log__LSTM__electronics__r040,LSTM,1,0.2886278889525621,10.846757711154826,0.0882070437073707,37.0,45.0,0.002869068521626,256.0,2.0938798707480644e-06,152.0,64.0,32.0,0.2,valendin,,LSTM__electronics__r040
real_panel_lstm_log__LSTM__electronics__r041,LSTM,1,0.2981616982637314,2.691082976910501,0.0859708301723003,20.0,28.0,0.0095457857247511,256.0,1.942618184190765e-06,84.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r041
real_panel_lstm_log__LSTM__electronics__r042,LSTM,1,0.3111222053964685,2.515789839571845,0.0852867532521486,26.0,34.0,0.0090238932265077,256.0,0.0020977819507873,108.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r042
real_panel_lstm_log__LSTM__electronics__r043,LSTM,1,0.2969838263156112,2.361800951270509,0.085801038891077,19.0,27.0,0.0089804869226931,256.0,4.737055571201521e-06,80.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r043
real_panel_lstm_log__LSTM__electronics__r044,LSTM,1,0.2999881187946636,2.3596616345584684,0.0885699973083459,7.0,15.0,0.0064700630007122,64.0,0.0001549540455426,104.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r044
real_panel_lstm_log__LSTM__electronics__r045,LSTM,1,0.2954409450331374,2.9776143448276264,0.0847495403140783,26.0,34.0,0.0090405252369413,256.0,2.0389622250507724e-06,108.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r045
real_panel_lstm_log__LSTM__electronics__r046,LSTM,1,0.2937966775708983,2.7081941406777306,0.0855920296162366,26.0,34.0,0.0066485419241617,256.0,9.162021950650566e-06,108.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r046
real_panel_lstm_log__LSTM__electronics__r047,LSTM,1,0.2955546912850924,3.206060382324193,0.0874920647059168,12.0,20.0,0.0092320783622459,128.0,0.0042643863587742,91.0,128.0,64.0,0.0,valendin,,LSTM__electronics__r047
real_panel_lstm_log__LSTM__electronics__r048,LSTM,1,0.3014211388628951,2.8536999947597845,0.0886307863088754,6.0,14.0,0.0098257406714776,64.0,0.0016472672973337,91.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r048
real_panel_lstm_log__LSTM__electronics__r049,LSTM,1,0.2722082664328487,7.503108839479855,0.0889238119125366,8.0,16.0,0.005498757692944,256.0,4.828882320792098e-06,36.0,32.0,128.0,0.2,valendin,,LSTM__electronics__r049
real_panel_lstm_log__LSTM__electronics__r050,LSTM,1,0.2953013257677108,3.28387696463883,0.0885447621918641,6.0,14.0,0.0087558213594747,64.0,0.0083495791969917,91.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r050
real_panel_lstm_log__LSTM__electronics__r051,LSTM,1,0.2852498121007383,2.5039810838227816,0.0857155285775661,31.0,39.0,0.0083329621160935,256.0,3.877255753286524e-06,128.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r051
real_panel_lstm_log__LSTM__electronics__r052,LSTM,1,0.302640979682907,2.4497336943265355,0.0858469847589731,21.0,29.0,0.0099266491887996,256.0,4.910628673895446e-06,88.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r052
real_panel_lstm_log__LSTM__electronics__r053,LSTM,1,0.3016864259138229,2.5833727981266814,0.0876634184803281,9.0,17.0,0.0096876980793138,128.0,9.502136623821509e-05,70.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r053
real_panel_lstm_log__LSTM__electronics__r054,LSTM,1,0.2891259967993459,6.515090650638206,0.0879333280026912,8.0,16.0,0.004241280087641,256.0,0.0005515765433294,36.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r054
real_panel_lstm_log__LSTM__electronics__r055,LSTM,1,0.2805475561484984,7.404993405651928,0.0867124740034341,27.0,35.0,0.0099129274773458,256.0,0.0001338298236317,112.0,32.0,64.0,0.0,valendin,,LSTM__electronics__r055
real_panel_lstm_log__LSTM__electronics__r056,LSTM,1,0.297494794845667,3.393941375205206,0.0871266009552138,22.0,30.0,0.0090874112048133,128.0,4.891087256329666e-05,161.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r056
real_panel_lstm_log__LSTM__electronics__r057,LSTM,1,0.2908207090726837,2.280040878728599,0.0877089862312589,18.0,26.0,0.0093588560678793,128.0,5.9854750442769246e-05,133.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r057
real_panel_lstm_log__LSTM__electronics__r058,LSTM,1,0.291703008143754,3.603826968746364,0.08799310028553,13.0,21.0,0.0092429403454136,128.0,1.0617698393090289e-06,98.0,128.0,64.0,0.2,valendin,,LSTM__electronics__r058
real_panel_lstm_log__LSTM__electronics__r059,LSTM,1,0.2931457383337904,9.238898927222271,0.0890616178512573,10.0,18.0,0.0040312004573186,256.0,4.179254653054818e-06,44.0,32.0,64.0,0.0,valendin,,LSTM__electronics__r059
real_panel_lstm_log__LSTM__electronics__r060,LSTM,1,0.2958007974740965,13.1719524992846,0.0874287113547325,23.0,31.0,0.0075332293137044,256.0,1.0326060929892586e-06,96.0,32.0,32.0,0.0,valendin,,LSTM__electronics__r060
real_panel_lstm_log__LSTM__electronics__r061,LSTM,1,0.2895246715629394,8.607031355920038,0.0876880437135696,10.0,18.0,0.0036130487778109,256.0,0.0001770692941842,44.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r061
real_panel_lstm_log__LSTM__electronics__r062,LSTM,1,0.2930829019950667,2.04145136813297,0.0887297632602544,12.0,20.0,0.0094133690177485,64.0,0.007629794875936,169.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r062
real_panel_lstm_log__LSTM__electronics__r063,LSTM,1,0.3053037975408635,3.5969613920128767,0.0880039890225117,16.0,24.0,0.0088530883697844,64.0,4.587145514078643e-06,221.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r063
real_panel_lstm_log__LSTM__electronics__r064,LSTM,1,0.299427614365181,4.419137558018817,0.0889782917041045,4.0,12.0,0.0092726912845206,64.0,3.9473386452494205e-06,65.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r064
real_panel_lstm_log__LSTM__electronics__r065,LSTM,1,0.3030561477194735,2.7430637538757465,0.0864705648273229,25.0,33.0,0.0072314995556435,256.0,3.254503573445529e-05,104.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r065
real_panel_lstm_log__LSTM__electronics__r066,LSTM,1,0.2991257124541426,2.565744220791085,0.0853274576365947,28.0,36.0,0.0092783194044863,256.0,0.0008532654545954,116.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r066
real_panel_lstm_log__LSTM__electronics__r067,LSTM,1,0.3082366487812346,3.524674751446821,0.0891330147591921,8.0,16.0,0.009670108806459,64.0,5.145135529002459e-05,117.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r067
real_panel_lstm_log__LSTM__electronics__r068,LSTM,1,0.2923724253085251,2.6565243070343003,0.0885853492296659,12.0,20.0,0.0072432367444997,64.0,0.0007922746115628,169.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r068
real_panel_lstm_log__LSTM__electronics__r069,LSTM,1,0.2832909388380236,2.9356562558043104,0.0884323443930882,9.0,17.0,0.0096804632279068,64.0,1.974076179403302e-05,130.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r069
real_panel_lstm_log__LSTM__electronics__r070,LSTM,1,0.3069939214464285,2.3161171963573115,0.0852957069873809,26.0,34.0,0.0098999504068888,256.0,0.0024288154789146,108.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r070
real_panel_lstm_log__LSTM__electronics__r071,LSTM,1,0.2862597022813688,2.312355186041376,0.0861746408045291,19.0,27.0,0.0091247460309321,256.0,0.0050415065647755,80.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r071
real_panel_lstm_log__LSTM__electronics__r072,LSTM,1,0.3063532755520496,3.1275932154288606,0.0861844569444656,19.0,27.0,0.0093357214501773,256.0,1.1305918040596484e-05,80.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r072
real_panel_lstm_log__LSTM__electronics__r073,LSTM,1,0.3041376780217621,2.2909556974642284,0.0875054810728345,24.0,32.0,0.0091173457262752,128.0,0.0030385605550865,175.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r073
real_panel_lstm_log__LSTM__electronics__r074,LSTM,1,0.2912827045540792,2.5265336317362967,0.0854055229574441,30.0,38.0,0.0083143644087668,256.0,0.0096903663285064,124.0,32.0,128.0,0.2,valendin,,LSTM__electronics__r074
real_panel_lstm_log__LSTM__electronics__r075,LSTM,1,0.3020395447034916,2.643428244547247,0.0855048354715108,33.0,41.0,0.0074994070732317,256.0,0.0016148958130605,136.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r075
real_panel_lstm_log__LSTM__electronics__r076,LSTM,1,0.2905641224795451,3.7282088141112895,0.0866093877702951,21.0,29.0,0.0099257932942785,256.0,5.692416859903482e-05,88.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r076
real_panel_lstm_log__LSTM__electronics__r077,LSTM,1,0.2840976019742608,3.1682832779823498,0.0862399172037839,16.0,24.0,0.0099266882303626,256.0,9.48526626282521e-06,68.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r077
real_panel_lstm_log__LSTM__electronics__r078,LSTM,1,0.3113532284183802,4.790144026918676,0.0885676965117454,13.0,21.0,0.0086434857401461,128.0,0.0044892552049771,98.0,64.0,64.0,0.2,valendin,,LSTM__electronics__r078
real_panel_lstm_log__LSTM__electronics__r079,LSTM,1,0.2956680201205308,3.171234575804008,0.0883436426520347,14.0,22.0,0.0070116830729321,256.0,3.8349349902380136e-05,60.0,64.0,128.0,0.0,valendin,,LSTM__electronics__r079
real_panel_lstm_log__LSTM__electronics__r080,LSTM,1,0.3029340822850858,2.394632360987632,0.0871522668749094,28.0,36.0,0.0093566324821802,256.0,0.000119657652126,116.0,64.0,128.0,0.2,valendin,,LSTM__electronics__r080
real_panel_lstm_log__LSTM__electronics__r081,LSTM,1,0.2930060592733965,3.5516471888241603,0.0867099873721599,5.0,13.0,0.0031370702821375,256.0,0.000514480527213,24.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r081
real_panel_lstm_log__LSTM__electronics__r082,LSTM,1,0.3024075878087444,3.258028963620631,0.0869979294283049,19.0,27.0,0.0092076265971893,128.0,3.242290656677642e-06,140.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r082
real_panel_lstm_log__LSTM__electronics__r083,LSTM,1,0.295963068416005,2.689275253815745,0.087550122823034,14.0,22.0,0.0065103101240015,128.0,1.0240131108984733e-05,105.0,128.0,128.0,0.2,valendin,,LSTM__electronics__r083
real_panel_lstm_log__LSTM__electronics__r084,LSTM,1,0.3006751945689314,3.410372750031589,0.0869405139237642,20.0,28.0,0.0098763195539687,256.0,0.0011611144791304,84.0,32.0,128.0,0.2,valendin,,LSTM__electronics__r084
real_panel_lstm_log__LSTM__electronics__r085,LSTM,1,0.2894857687215336,3.010176513188941,0.08841412457136,5.0,13.0,0.0097901134449926,64.0,0.0001101565891207,78.0,128.0,128.0,0.0,valendin,,LSTM__electronics__r085
real_panel_lstm_log__LSTM__electronics__r086,LSTM,1,0.2815781016347455,8.941983772847017,0.0867691189050674,17.0,25.0,0.0063811941568949,256.0,6.262873671787821e-05,72.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r086
real_panel_lstm_log__LSTM__electronics__r087,LSTM,1,0.2995045990743167,3.626451301466787,0.0854988731443882,25.0,33.0,0.0095257217811538,256.0,6.225927328934515e-05,104.0,32.0,128.0,0.0,valendin,,LSTM__electronics__r087
